duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
-0.6580731871836847,-1.4855462023008614,1.4781399838564442,0.5140875491193434,-2.008322547099661,0.7554164707833013,-5.3564549321721096,-1.9748650478483647,-0.921435366259043,0.677336937011371,1.7737510822947815,-1.969834576191806,-0.9136805715779328,-0.0905973670279024,1.3297409009012529,1.6744748463523442,-0.88201414007092,0.4928332572500725,0.2326325634252688,0.7795034896474787,0.0544193524936591,0.6254726698393984,0.7867737148675666,1.134737102255888,-0.2076313188275271,-0.1631321256303745,5.009493623466673,-0.5342820725696452,-0.1134234552275424,0.6748313560744825,3.37342247814184,-1.4289941733544167,0.0444549776086138,4.236699685310558,-1.5449620410229263,-1.6968057775392975,0.5346781005957375,1.575380900123574,-10.04261116738187,-3.2499247589820563,-0.9106097634135764
0.3143838706670521,1.7215641074478598,0.2042692082536705,1.0351179578690437,0.241523798247895,1.0232949953317727,4.017485076770365,-2.100865974499256,-0.4050502615939376,0.6629726490631596,-2.182496139223553,1.8271181475037217,-2.8079019223661037,0.7920716406718881,3.840534261714037,-0.9751386737657384,-1.8162275018010972,3.2510359770517967,-1.0224645456096946,-0.2563017919578135,0.6269782054468752,1.423255693863813,-0.3068093151579633,2.02928442953342,-0.993205263963225,-0.6166626241149309,2.2151243440966217,1.4412286627704458,0.452760705669846,-2.039440462474791,1.2757538543307478,-1.1412598368706586,0.0812201520646994,1.152946478708702,-3.129986571165517,1.8497126550479177,1.021850505863724,1.2452030684574429,3.552998361170856,-1.0786742020003652,0.1821993701697195
1.3604994639528232,-4.252337574922056,-2.5200256449359992,0.1419518587835777,1.0124379530820182,0.4143087082377181,0.2514863306105519,3.6790018345794735,-0.1436196524251913,1.7686817783763986,-0.8668568443413913,-0.4815607694996384,2.491212685511201,1.1895715217159513,1.7312730379353054,0.5087375063443449,-1.4779976980075908,1.3768827899350444,-0.0846474239449695,-1.2277270864515435,-0.0850644332364634,0.6787663626028685,0.1968923432762737,-0.1197334377028507,-3.1395380285710344,0.1920484975402685,-0.3139543679177041,0.6699335579071419,-0.4410353291758734,1.7565595576410231,-2.140055368340804,0.7142725770830876,-1.7505309512909213,-0.6165205736541539,1.6726475170984516,-0.7544541962344582,0.8693730508273514,0.1825217598884601,1.5184162848032774,-0.7743714485765324,2.086471181496809
-0.2470829497325916,-3.404313040575456,-0.3510522887968197,-0.2553282491349002,-0.0735709090679952,0.1746327413395874,0.0662191364796631,-1.320870939209437,0.3504183525894396,1.5324303791074865,2.8659334522619013,1.8510769129066804,4.061338518976356,0.3532314496379454,-0.0661615730678156,1.1454711256428354,-1.1405121002987844,2.106633500790177,-0.6589958472022855,-1.500073514576702,-2.256005661009274,1.711295493305632,0.4900626791305392,-0.3226391167862414,-4.322353083437769,0.7418839809522589,0.7511084757049012,1.0186295434881554,1.2621787381177436,1.625479060430011,-1.8879770593934548,4.664411324169239,-0.598644078802038,-1.1701639042866276,-0.7054379201847049,0.6160556206479663,0.2481565696531995,0.5566067590593433,1.3640086057617642,0.295537970177574,-4.433900488734519
-1.457795242328102,-1.507013422907634,0.1575373334576162,-0.1852243457393132,-1.2126118348764092,-1.0605067981760776,0.3926032564093883,-0.5922591880666852,0.1287769538057763,0.6476000378137148,0.1676615946422788,-0.1655201778020555,-2.9693539965302684,-0.3927031825515032,0.7694742758958685,0.4060371966861978,1.5608144392357295,-0.1374289405525413,1.588981197537731,1.0600622880384778,-0.6209691494645548,-0.981710165253332,0.3538516491655603,-1.3040471873322934,0.3846582404247198,-0.9595924871425768,-0.8111484646984755,1.56185882431227,-0.2341697380626527,-1.937549122726556,0.1223296102545576,2.650181294615022,-0.5262757254839825,-0.5015107602243396,-0.288918575717083,0.8891971968763939,0.1067090205254112,-1.822347166261958,-0.2276870083499699,0.398036875038397,0.7861646378670349
-0.5221976562755852,-3.121394550124494,-0.9390764965545116,0.8091506903003223,0.7536827338343749,-0.822593272372887,1.4726112314653488,0.8895572376372348,0.1726795628372381,0.0875510957478752,-0.0256672904627208,-2.4687671774597195,1.9961938450195644,-0.0387761229312601,0.7130008399871932,1.484880838084658,-0.9191778892065268,4.172281515223136,0.2535004461492208,-0.1433632912506379,0.7107822339994242,0.8792425438445657,-1.3726368452604645,-0.7442913268377934,-0.812701082025339,-0.1190285302050893,2.294769959180158,-0.0806062964117286,0.6526270521739982,5.140528300068171,-1.7025107979155685,0.3447325269033827,-0.2294216017532514,1.2376839883225057,0.3196151262378883,1.074504928995747,-1.530015979848866,-0.3939853880297364,-5.5784435395613725,-0.3942154298706863,3.802345226513696
-0.9536921300716306,-7.669449126696391,-0.2549144540567096,1.8839942407187344,0.4561480850575098,0.0195638270194791,0.7971530938287827,3.09013839958712,0.5948280260230644,2.038851969801012,-0.5235434954592185,-3.2796262714807694,0.555402632530522,-0.4897291043558064,0.5596308474798548,-0.2037033782275934,-1.026973369525136,3.859245945105408,-0.8274948302728534,0.5129616157146579,0.0201229790507149,-1.90761223710632,-0.5562977773118573,-1.100324504659737,-6.917592910733313,1.167365429094946,-2.7060013276964843,0.1643631174469139,-1.5031684236461489,4.23907994665302,-0.3117524109935636,2.6773001744942726,-0.2414206999160728,-0.0889134565000855,-1.740372550241026,0.4477936890005345,0.0334173722782092,-0.2775316934903954,-1.9882568335655009,-0.0187199193488738,3.8089372063591367
1.355152589672438,-1.5021901025541615,0.4074451347654203,-1.2660026811228968,-1.237518536946469,0.1758056808953471,-1.7519445940721532,-1.7398734066767596,0.9228429776136216,-0.1914414141208261,0.1218200288964048,-1.549826460697783,-5.320607794435034,-0.9155138242869718,1.2356438006459576,-1.2626418179836243,1.0151628990251698,0.8837974481613359,0.5512678611772533,-1.2300454655100996,0.138615914854503,0.3265726549811893,-0.0641203983363371,-0.8455935782513659,-1.65249165260261,-1.088656149569582,-0.0358496861212007,-2.018939242231081,-0.5130433929808358,1.064949446656473,4.087092082178614,-0.7874427606065652,-0.6836418100462878,2.382896106835928,-0.7241429028174968,0.7556439730898399,-0.8815687613929292,-2.9328797176714234,-8.864219413185861,0.1456635725544024,2.716053037502279
-0.0424527457891682,-2.1771034012877624,-0.2389454693785479,1.4687886363735567,-1.1662656417881907,0.7945191970600177,1.1546810498921052,-1.4689252258583056,0.0150672711973915,1.9337217826451236,-1.0686076762700707,-1.2232065148781874,1.029381407533652,-1.3203276581458203,0.410342603938982,1.0057472536759866,0.4038799914515049,2.1456713684065902,1.0859904315970488,0.146798445682653,0.1550068441538024,-0.9001481609528961,1.3728447840057854,1.1516386265531235,-1.21314909235718,0.1075238697851037,2.099062899735455,-1.26269904752698,1.6132507615749738,0.0629146468940164,0.3129156691797595,-1.6337622288178526,0.3711868348120664,3.256149383929091,-1.5241260121320197,-0.5771377791006675,-0.9214104548052348,0.0636871391541446,1.0350072023862262,1.8950314708563265,0.7886850255524009
0.0837323669328464,-0.6884103468261176,1.348309014216532,0.8995964811490984,0.12916569854355,0.5238935594373297,2.317148151275956,1.9066868421378904,-1.2098156069071606,0.3010417118717703,-2.2765632781226177,-1.8706676084061584,3.4957096393948586,0.3769637344682095,-0.6799349591318924,-0.3064770310575642,-0.4628248701510214,1.546594622067937,-0.8987524717199047,0.8988028671762913,-0.466883709890979,0.8268600879304004,0.1417141840315988,-1.796141134767754,2.138052645856168,1.1002162028561515,2.5928685248783334,-1.9946378326690295,-0.4697152763707156,-2.468882555658878,3.412674896359776,-1.1197692952970353,-1.5543842324584392,1.6865115438660936,0.0307574183511185,-0.2334995045410041,0.0425441367172925,0.2488475381118381,2.4427984806758354,1.1751899961422072,-1.1978577909092194
