duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate
-0.2217930125917593,2.5693325551310235,-0.56188483670816,-1.0370164114282316,0.0180152334587948,0.2196962445653455,4.2676493549042265,-0.2314136041286856,1.6298993916573188,0.4260640282142398,-2.5552521606039305,1.0086153820276702,-2.1637401599540818,-0.319280336890295,-2.610116794472183,-0.2864524474846349,-0.9822170806874626,-4.9437107744299045,1.5711138108797216,0.1944552335663632,-0.4498341128337967,-0.1098275388621529,0.539174576328972,-0.1031812803805694,1.408562357841859,-0.1483960318005756,2.315786321582344,-1.037742009882238,1.0644125141371614,1.869020458181753,1.140928189789543,1.1364463971979788,-1.5604675967871031,-1.9963061237681885,-0.889927054308284,0.6834218424222576,0.1350755227980269,-0.1693168322900907,7.846031695985273,1.0275316651314588,2.148034689928042
0.3574265299620883,-4.251415770274252,-0.4891149991653098,-0.5534620747300072,0.4039654453425561,1.314997409692202,-1.4073575017725577,0.1685036489055237,-1.4630758968637263,-0.0830492497024703,1.2682516608696726,6.219960440517369,-3.1031909977135945,1.6931735121810176,-3.201986217609345,-1.0335313986035504,0.8776455339756074,2.5332771455518417,0.1697027219736173,0.6860257375127817,-0.1355448134663671,0.5610822373202344,0.4839576205745453,3.4575369664246,-1.002666701837723,0.4252526210514015,-2.1277141617656845,-0.628767668881285,-0.3632908224275654,-3.144689626157856,-0.9166948068350886,2.178665311852393,0.6565628226661995,5.4393518619510655,-0.5366820140873342,0.8726497304465485,1.95203756994936,1.9838426856659936,4.052959898957554,1.027337239417367,0.5566008698742748
0.3414375412423555,-1.1518859363402,0.712059839466924,-0.2563279321860662,0.3426356641118668,0.2119559922201333,-1.200603035838112,1.060919851720557,0.0616164102082945,0.9662038402593288,1.7022041368707594,1.909569072224799,2.467609224385346,0.7134871495696249,1.4072318801619343,-0.5170341646204968,-0.0280575472511876,2.098884472584241,0.3899905185927431,0.4249756500500373,-0.8744346737268684,1.230117229452833,2.7157149094270645,-0.1181501680691263,1.26773558425829,0.9726620720975164,-2.173978882826484,-1.5371039862294416,-0.3477882937707289,0.6298031540449448,0.6110745456288293,-1.0470481436303345,-0.3186520776079277,0.8358390196636376,-1.7439156649380476,0.2642635622902726,2.3335859057487864,1.5587302539233714,-3.4385480091621528,-0.7174963755061138,-4.493854432058152
1.1730463064359682,0.316902271322929,-0.9640993389076288,0.465591580700219,-0.7146227574600214,-0.9143879326945632,2.3295413867854164,0.7335850304333775,-0.5809260858430672,-2.4151580697917834,-2.17442846598263,-4.608233200028772,-0.865866948050955,-2.1712293666673643,0.300586770614719,0.3816658403586545,-0.3001385223005635,-0.6147091132504972,1.2962105945062297,2.3350899603648654,0.6767865678137034,0.8028203197516377,0.5827209780539802,0.7544010632361685,0.4615715474538837,-0.9203808051264042,0.5373632139805515,-0.1472605129172088,-0.455563358615465,-1.4223584162151608,2.62501565555806,1.848947685636995,-1.358812970612359,1.5895141909838726,5.096969529732977,-1.0812474893508643,0.736833745207843,-0.9525808497560824,-1.089827369225021,-0.3312632801928636,1.0363135727892523
-0.7616722792427121,0.8466034542629624,-1.046873852186929,0.4963194354010029,2.8417145711571794,1.779712382273502,2.771054705418952,2.875172794840629,0.5454187057933463,-2.760271861339562,-0.2011199607232749,-0.7098346683779055,-1.3421384414508617,-0.3440433116865374,-5.166801923498012,-0.7673286346949467,-2.50719654810172,-3.8278878023749994,-0.0868889808805914,1.90336795095199,-0.7194977816581225,-0.3708593957957385,0.0527302220022542,0.535915375024307,0.0348884888070903,-1.703691671752861,-0.0394931893537802,1.215237233455564,1.5879893148445865,-1.0088187952792689,-0.8228951228011809,0.8114051541416274,1.5724094445622394,1.2817258721119438,-0.5166019763396947,0.8845196765489441,-0.2565266781739796,-1.6600755570761443,10.705607058174364,1.268262634174362,3.501784618225716
-0.1845897345905005,-1.5048065089618974,-0.7055667326984488,-0.6985522293976092,-0.7472098186209633,1.1606838410147875,0.9663836360462664,0.4960203064053003,-0.7315436518450049,-0.3249498158463211,3.393608613051219,0.7785419757834365,4.3073956253085735,0.9620365133496792,-0.8510746856260303,2.059191791072926,-0.9522575060551942,0.4720765653616154,-0.1037732922583817,-2.495054704046848,0.9185820361020576,-0.2896546911416256,-0.5027956409033649,0.5152913334567247,-1.4006441625376471,-0.5810830071622896,-1.0666991444312548,-1.737064131136093,-0.0765068408455232,-1.1593151179298031,-0.3542614741746492,-3.0906335718205504,-0.1336189197679859,-0.7567525730525588,-3.226566674437283,-0.4145988033575523,-0.1722801402013535,-0.0098302239724796,3.591800552187441,1.5510750978915997,-2.229515133920203
-2.0860669022313862,-2.8769283744540144,0.8399266132071437,0.1213460398683231,0.2079084560389454,-0.1519659693534091,-0.0419094434356905,-0.521960867450306,-0.2233137152452215,-0.9060587673119908,2.489775775243074,1.357221724267432,-0.4847416605135122,0.0219787872444922,2.007984226622575,-1.2121686484285357,-1.271033265639581,0.2708473542484255,0.8933044452791248,0.9482190240423258,-0.1822417989703993,-0.13196523897709,-0.7573193145168834,-0.1685622467771459,-5.205637557060967,-1.28331883987913,4.891981068455404,-0.4680910093546983,-0.3174583574703322,2.1732727398866816,-1.8577780149924408,5.328333357462962,0.8775513213915638,1.4548250678287231,-0.8339110954415692,0.2142454377324943,-0.4127943766335426,0.1639497100017322,2.050648469375334,-1.1094279546552643,-1.062370213569313
-0.8180825005944613,-2.307918086582794,-1.2020151795960838,0.0799961321190725,0.7010786792381202,0.7265484972834981,0.9476647219830108,0.9691751812766908,1.3112982227535228,-0.87756496477875,1.1346893026705027,1.4265347596080955,-2.4554928948925325,-0.4876818055862785,2.8102878780104787,-0.3697052459795937,-0.1657025082077527,0.4412664399789907,-0.6735840760020774,-1.3302757991858587,0.8229788409581174,-1.1464083135939165,-0.4926212725577403,1.207450774542341,-0.1073005860493656,-0.3055125123037748,-0.4625865777155231,-0.0532187282244738,-0.9771749217945904,1.2737479120161566,-1.3914122067013035,0.9100643185642407,-0.7255664489720175,1.1912222787719606,2.6137018747783523,1.7959478639489286,-0.1181213478747962,-0.4181541135377288,-2.82567619199292,0.2834844009565332,2.2155766287179928
2.819752967895855,-1.1308243803317128,-0.2315640820511847,1.648191668134326,-0.2056686737908641,0.445768276861323,-2.210505322637366,1.4560672102626635,0.2320772565311756,0.5965710641242827,-2.466084887448459,-1.3364681325893053,0.0168626574586256,-1.622870474085646,0.1492954764673768,-1.2655144700244445,-1.8940557622302812,-1.6878116639800655,0.7641179377166547,-0.0888500738703794,-1.5497568245081097,0.764997289513422,2.135495252335291,0.2877727842447014,-0.4909148533453376,0.8829055762394092,1.494016793608986,-0.9726931884070816,0.0574196429940498,0.0131584608284059,-0.5679775600748354,2.791190880718537,1.9652206779950676,1.0543901077253597,-0.6116194475182088,0.722313142186487,0.1455641604623951,-0.1060185062671895,3.1140911420180157,0.8595144264096255,-1.0518540991512877
-1.8496162509648184,-2.238859288549433,0.2821793404824569,0.7877794966304889,0.9821207082189078,-1.7622585764762024,0.7124162922932507,-2.482700030854015,-0.6421708785428631,-0.2104954325990097,2.682467332720442,-1.2522080183726794,0.7819658948873408,-1.6244863561244032,-0.0642437974526948,-0.9750339402166256,1.075296203658872,1.691559287688455,0.0857267954813847,0.0569845589036074,-0.7287034908754076,0.0305583824582853,0.555285326863458,-0.0842667834422331,0.9441471210342144,0.0504088367119615,-1.285944224132803,2.1299136208063008,-0.488268286151387,-0.8454772905344098,2.451321481519793,-0.2149267750574719,-0.9727076262173808,-0.4114966322510244,2.370525813633128,-0.1874324830432116,-0.9841945269837972,-0.4665134367762447,-7.922673612066444,-0.4887442783432566,-0.6187102393270476
